wl,nr,Kab,Kcar,Ks,Kw,Kdm,nw,flu1,flu2,GSV1,GSV2,GSV3,KcaV,KcaZ
581,1.462,0.01958,0.00E+00,3.00E-01,9.75E-04,2.30E+00,1.33E+00,0,0,0.90598,-0.16185,0.09556,0.00002,0.00004
582,1.4617,0.01986,0.00E+00,2.98E-01,1.00E-03,2.30E+00,1.33E+00,0,0,0.90969,-0.15960,0.09285,0.00001,0.00003
583,1.4613,0.02013,0.00E+00,2.96E-01,1.04E-03,2.30E+00,1.33E+00,0,0,0.91325,-0.15735,0.09021,0.00001,0.00003
584,1.461,0.02038,0.00E+00,2.94E-01,1.08E-03,2.30E+00,1.33E+00,0,0,0.91666,-0.15511,0.08763,0.00001,0.00002
585,1.4606,0.02063,0.00E+00,2.92E-01,1.12E-03,2.30E+00,1.33E+00,0,0,0.91994,-0.15287,0.08511,0.00001,0.00002
586,1.4602,0.02086,0.00E+00,2.90E-01,1.16E-03,2.30E+00,1.33E+00,0,0,0.92310,-0.15064,0.08264,0.00001,0.00002
587,1.4599,0.02107,0.00E+00,2.88E-01,1.20E-03,2.30E+00,1.33E+00,0,0,0.92616,-0.14843,0.08021,0.00001,0.00001
588,1.4596,0.02128,0.00E+00,2.86E-01,1.25E-03,2.30E+00,1.33E+00,0,0,0.92913,-0.14623,0.07783,0.00001,0.00001
589,1.4592,0.02146,0.00E+00,2.84E-01,1.30E-03,2.30E+00,1.33E+00,0,0,0.93202,-0.14404,0.07549,0.00000,0.00001
590,1.4589,0.02164,0.00E+00,2.82E-01,1.36E-03,2.30E+00,1.33E+00,0,0,0.93485,-0.14188,0.07318,0.00000,0.00001
591,1.4586,0.0218,0.00E+00,2.80E-01,1.41E-03,2.30E+00,1.33E+00,0,0,0.93762,-0.13973,0.07090,0.00000,0.00001
592,1.4583,0.02194,0.00E+00,2.78E-01,1.46E-03,2.30E+00,1.33E+00,0,0,0.94033,-0.13762,0.06866,0.00000,0.00001
593,1.4579,0.02208,0.00E+00,2.77E-01,1.51E-03,2.30E+00,1.33E+00,0,0,0.94298,-0.13552,0.06645,0.00000,0.00001
594,1.4576,0.02219,0.00E+00,2.75E-01,1.57E-03,2.30E+00,1.33E+00,0,0,0.94556,-0.13346,0.06429,0.00000,0.00001
595,1.4573,0.0223,0.00E+00,2.73E-01,1.64E-03,2.30E+00,1.33E+00,0,0,0.94806,-0.13142,0.06219,0.00000,0.00000
596,1.457,0.0224,0.00E+00,2.71E-01,1.70E-03,2.30E+00,1.33E+00,0,0,0.95049,-0.12942,0.06014,0.00000,0.00000
597,1.4568,0.0225,0.00E+00,2.69E-01,1.76E-03,2.30E+00,1.33E+00,0,0,0.95282,-0.12745,0.05815,0.00000,0.00000
598,1.4565,0.02259,0.00E+00,2.67E-01,1.86E-03,2.30E+00,1.33E+00,0,0,0.95507,-0.12552,0.05624,0.00000,0.00000
599,1.4562,0.02269,0.00E+00,2.65E-01,2.04E-03,2.30E+00,1.33E+00,0,0,0.95721,-0.12363,0.05440,0.00000,0.00000
600,1.4559,0.02279,0.00E+00,2.64E-01,2.22E-03,2.30E+00,1.33E+00,0,0,0.95925,-0.12177,0.05265,0.00000,0.00000
601,1.4556,0.02291,0.00E+00,2.62E-01,2.32E-03,2.30E+00,1.33E+00,0,0,0.96118,-0.11996,0.05098,0.00000,0.00000
602,1.4554,0.02304,0.00E+00,2.60E-01,2.37E-03,2.30E+00,1.33E+00,0,0,0.96301,-0.11818,0.04940,0.00000,0.00000
603,1.4551,0.02319,0.00E+00,2.58E-01,2.40E-03,2.30E+00,1.33E+00,0,0,0.96473,-0.11645,0.04791,0.00000,0.00000
604,1.4548,0.02337,0.00E+00,2.57E-01,2.45E-03,2.30E+00,1.33E+00,0,0,0.96636,-0.11476,0.04651,0.00000,0.00000
605,1.4546,0.02356,0.00E+00,2.55E-01,2.52E-03,2.30E+00,1.33E+00,0,0,0.96790,-0.11312,0.04520,0.00000,0.00000
606,1.4543,0.02378,0.00E+00,2.53E-01,2.59E-03,2.30E+00,1.33E+00,0,0,0.96934,-0.11152,0.04397,0.00000,0.00000
607,1.4541,0.02403,0.00E+00,2.52E-01,2.63E-03,2.30E+00,1.33E+00,0,0,0.97071,-0.10996,0.04283,0.00000,0.00000
608,1.4538,0.0243,0.00E+00,2.50E-01,2.65E-03,2.30E+00,1.33E+00,0,0,0.97200,-0.10844,0.04179,0.00000,0.00000
609,1.4536,0.02458,0.00E+00,2.48E-01,2.67E-03,2.30E+00,1.33E+00,0,0,0.97321,-0.10697,0.04083,0.00000,0.00000
610,1.4533,0.02489,0.00E+00,2.46E-01,2.69E-03,2.30E+00,1.33E+00,0,0,0.97435,-0.10554,0.03996,0.00000,0.00000
611,1.4531,0.0252,0.00E+00,2.45E-01,2.70E-03,2.30E+00,1.33E+00,0,0,0.97543,-0.10415,0.03917,0.00000,0.00000
612,1.4528,0.02552,0.00E+00,2.43E-01,2.72E-03,2.30E+00,1.33E+00,0,0,0.97645,-0.10280,0.03847,0.00000,0.00000
613,1.4526,0.02586,0.00E+00,2.41E-01,2.73E-03,2.30E+00,1.33E+00,0,0,0.97740,-0.10148,0.03783,0.00000,0.00000
614,1.4524,0.0262,0.00E+00,2.40E-01,2.74E-03,2.30E+00,1.33E+00,0,0,0.97829,-0.10018,0.03725,0.00000,0.00000
615,1.4521,0.02654,0.00E+00,2.38E-01,2.75E-03,2.30E+00,1.33E+00,0,0,0.97911,-0.09889,0.03672,0.00000,0.00000
616,1.4519,0.02687,0.00E+00,2.37E-01,2.76E-03,2.30E+00,1.33E+00,0,0,0.97988,-0.09760,0.03623,0.00000,0.00000
617,1.4517,0.02719,0.00E+00,2.35E-01,2.78E-03,2.30E+00,1.33E+00,0,0,0.98058,-0.09630,0.03577,0.00000,0.00000
618,1.4515,0.0275,0.00E+00,2.33E-01,2.79E-03,2.30E+00,1.33E+00,0,0,0.98122,-0.09500,0.03533,0.00000,0.00000
619,1.4513,0.02778,0.00E+00,2.32E-01,2.80E-03,2.30E+00,1.33E+00,0,0,0.98181,-0.09367,0.03489,0.00000,0.00000
620,1.4511,0.02803,0.00E+00,2.30E-01,2.81E-03,2.30E+00,1.33E+00,0,0,0.98233,-0.09231,0.03446,0.00000,0.00000
621,1.4508,0.02826,0.00E+00,2.29E-01,2.82E-03,2.30E+00,1.33E+00,0,0,0.98279,-0.09092,0.03401,0.00000,0.00000
622,1.4506,0.02845,0.00E+00,2.27E-01,2.84E-03,2.30E+00,1.33E+00,0,0,0.98321,-0.08950,0.03355,0.00000,0.00000
623,1.4504,0.02862,0.00E+00,2.26E-01,2.85E-03,2.30E+00,1.33E+00,0,0,0.98359,-0.08804,0.03307,0.00000,0.00000
624,1.4503,0.02877,0.00E+00,2.24E-01,2.87E-03,2.30E+00,1.33E+00,0,0,0.98394,-0.08656,0.03258,0.00000,0.00000
625,1.4501,0.02888,0.00E+00,2.23E-01,2.88E-03,2.30E+00,1.33E+00,0,0,0.98427,-0.08505,0.03206,0.00000,0.00000
626,1.4499,0.02898,0.00E+00,2.22E-01,2.89E-03,2.30E+00,1.33E+00,0,0,0.98460,-0.08353,0.03153,0.00000,0.00000
627,1.4497,0.02905,0.00E+00,2.20E-01,2.91E-03,2.30E+00,1.33E+00,0,0,0.98492,-0.08199,0.03097,0.00000,0.00000
628,1.4496,0.0291,0.00E+00,2.19E-01,2.92E-03,2.30E+00,1.33E+00,0,0,0.98526,-0.08043,0.03038,0.00000,0.00000
629,1.4494,0.02916,0.00E+00,2.17E-01,2.94E-03,2.30E+00,1.33E+00,0,0,0.98563,-0.07887,0.02976,0.00000,0.00000
630,1.4492,0.02921,0.00E+00,2.16E-01,2.96E-03,2.30E+00,1.33E+00,0,0,0.98603,-0.07731,0.02911,0.00000,0.00000
631,1.4491,0.02928,0.00E+00,2.14E-01,2.97E-03,2.30E+00,1.33E+00,0,0,0.98646,-0.07575,0.02843,0.00000,0.00000
632,1.449,0.02938,0.00E+00,2.13E-01,2.99E-03,2.30E+00,1.33E+00,0,0,0.98694,-0.07419,0.02772,0.00000,0.00000
633,1.4488,0.02951,0.00E+00,2.12E-01,3.00E-03,2.30E+00,1.33E+00,0,0,0.98745,-0.07263,0.02699,0.00000,0.00000
634,1.4487,0.02969,0.00E+00,2.10E-01,3.01E-03,2.30E+00,1.33E+00,0,0,0.98798,-0.07108,0.02625,0.00000,0.00000
635,1.4486,0.02993,0.00E+00,2.09E-01,3.02E-03,2.30E+00,1.33E+00,0,0,0.98854,-0.06954,0.02551,0.00000,0.00000
636,1.4485,0.03022,0.00E+00,2.07E-01,3.04E-03,2.30E+00,1.33E+00,0,0,0.98911,-0.06801,0.02477,0.00000,0.00000
637,1.4483,0.03059,0.00E+00,2.06E-01,3.06E-03,2.30E+00,1.33E+00,0,0,0.98969,-0.06650,0.02403,0.00000,0.00000
638,1.4482,0.03102,0.00E+00,2.05E-01,3.08E-03,2.30E+00,1.33E+00,0,0,0.99028,-0.06501,0.02332,0.00000,0.00000
639,1.4481,0.03152,0.00E+00,2.03E-01,3.09E-03,2.30E+00,1.33E+00,0,0,0.99086,-0.06354,0.02262,0.00000,0.00000
640,1.4481,0.03207,0.00E+00,2.02E-01,3.11E-03,2.30E+00,1.33E+00,0,0,0.99144,-0.06209,0.02196,0.00000,0.00000
641,1.448,0.03268,0.00E+00,2.01E-01,3.13E-03,2.30E+00,1.33E+00,0,0.000001,0.99200,-0.06067,0.02133,0.00000,0.00000
642,1.4479,0.03335,0.00E+00,1.99E-01,3.14E-03,2.30E+00,1.33E+00,0,0.000006,0.99255,-0.05926,0.02074,0.00000,0.00000
643,1.4478,0.03405,0.00E+00,1.98E-01,3.16E-03,2.30E+00,1.33E+00,0,0.000018,0.99308,-0.05788,0.02017,0.00000,0.00000
644,1.4477,0.03478,0.00E+00,1.97E-01,3.18E-03,2.30E+00,1.33E+00,0,0.000059,0.99360,-0.05651,0.01964,0.00000,0.00000
645,1.4476,0.03552,0.00E+00,1.96E-01,3.20E-03,2.30E+00,1.33E+00,0,0.000122,0.99409,-0.05516,0.01913,0.00000,0.00000
646,1.4476,0.03626,0.00E+00,1.94E-01,3.22E-03,2.30E+00,1.33E+00,0,0.000209,0.99455,-0.05381,0.01865,0.00000,0.00000
647,1.4475,0.03698,0.00E+00,1.93E-01,3.24E-03,2.30E+00,1.33E+00,0,0.000318,0.99498,-0.05246,0.01818,0.00000,0.00000
648,1.4474,0.03767,0.00E+00,1.92E-01,3.26E-03,2.30E+00,1.33E+00,0,0.000451,0.99539,-0.05111,0.01773,0.00000,0.00000
649,1.4474,0.03831,0.00E+00,1.90E-01,3.29E-03,2.30E+00,1.33E+00,0,0.000607,0.99576,-0.04976,0.01729,0.00000,0.00000
650,1.4473,0.0389,0.00E+00,1.89E-01,3.32E-03,2.30E+00,1.33E+00,0,0.000785,0.99610,-0.04840,0.01687,0.00000,0.00000
651,1.4473,0.03943,0.00E+00,1.88E-01,3.34E-03,2.30E+00,1.33E+00,0.000042,0.000986,0.99640,-0.04703,0.01645,0.00000,0.00000
652,1.4472,0.03993,0.00E+00,1.87E-01,3.36E-03,2.30E+00,1.33E+00,0.000085,0.001211,0.99667,-0.04564,0.01603,0.00000,0.00000
653,1.4472,0.04043,0.00E+00,1.85E-01,3.39E-03,2.30E+00,1.33E+00,0.000089,0.001458,0.99691,-0.04424,0.01562,0.00000,0.00000
654,1.4471,0.04095,0.00E+00,1.84E-01,3.42E-03,2.30E+00,1.33E+00,0.000082,0.001729,0.99713,-0.04283,0.01520,0.00000,0.00000
655,1.4471,0.04152,0.00E+00,1.83E-01,3.46E-03,2.30E+00,1.33E+00,0.00008,0.002022,0.99733,-0.04141,0.01478,0.00000,0.00000
656,1.447,0.04217,0.00E+00,1.82E-01,3.51E-03,2.30E+00,1.33E+00,0.000081,0.002339,0.99752,-0.03997,0.01435,0.00000,0.00000
657,1.447,0.04293,0.00E+00,1.80E-01,3.57E-03,2.30E+00,1.33E+00,0.000099,0.002652,0.99769,-0.03852,0.01391,0.00000,0.00000
658,1.4469,0.0438,0.00E+00,1.79E-01,3.64E-03,2.30E+00,1.33E+00,0.000124,0.002963,0.99787,-0.03705,0.01345,0.00000,0.00000
659,1.4469,0.04478,0.00E+00,1.78E-01,3.71E-03,2.30E+00,1.33E+00,0.000153,0.003307,0.99805,-0.03556,0.01297,0.00000,0.00000
660,1.4468,0.04588,0.00E+00,1.77E-01,3.79E-03,2.30E+00,1.33E+00,0.00018,0.003762,0.99823,-0.03406,0.01248,0.00000,0.00000
661,1.4468,0.04709,0.00E+00,1.76E-01,3.87E-03,2.30E+00,1.33E+00,0.000214,0.004252,0.99843,-0.03254,0.01196,0.00000,0.00000
662,1.4467,0.04837,0.00E+00,1.74E-01,3.93E-03,2.30E+00,1.33E+00,0.00026,0.004654,0.99863,-0.03101,0.01142,0.00000,0.00000
663,1.4467,0.0497,0.00E+00,1.73E-01,3.98E-03,2.30E+00,1.33E+00,0.000322,0.005237,0.99884,-0.02946,0.01086,0.00000,0.00000
664,1.4467,0.05106,0.00E+00,1.72E-01,4.02E-03,2.30E+00,1.33E+00,0.000409,0.005953,0.99905,-0.02788,0.01029,0.00000,0.00000
665,1.4466,0.05239,0.00E+00,1.70E-01,4.05E-03,2.30E+00,1.33E+00,0.000508,0.006644,0.99925,-0.02629,0.00970,0.00000,0.00000
666,1.4466,0.05368,0.00E+00,1.69E-01,4.07E-03,2.30E+00,1.33E+00,0.000615,0.007548,0.99944,-0.02469,0.00910,0.00000,0.00000
667,1.4465,0.05488,0.00E+00,1.68E-01,4.09E-03,2.30E+00,1.33E+00,0.000727,0.008352,0.99962,-0.02306,0.00849,0.00000,0.00000
668,1.4465,0.05595,0.00E+00,1.67E-01,4.10E-03,2.30E+00,1.33E+00,0.000847,0.009271,0.99978,-0.02141,0.00787,0.00000,0.00000
669,1.4464,0.05688,0.00E+00,1.65E-01,4.11E-03,2.30E+00,1.33E+00,0.000975,0.010381,0.99992,-0.01974,0.00724,0.00000,0.00000
670,1.4464,0.05765,0.00E+00,1.64E-01,4.12E-03,2.30E+00,1.33E+00,0.001105,0.011662,1.00000,-0.01806,0.00662,0.00000,0.00000
671,1.4463,0.05826,0.00E+00,1.63E-01,4.14E-03,2.30E+00,1.33E+00,0.00122,0.012885,1.00010,-0.01635,0.00599,0.00000,0.00000
672,1.4463,0.05871,0.00E+00,1.61E-01,4.15E-03,2.30E+00,1.33E+00,0.001348,0.014275,1.00020,-0.01462,0.00536,0.00000,0.00000
673,1.4462,0.059,0.00E+00,1.60E-01,4.16E-03,2.30E+00,1.33E+00,0.001526,0.016192,1.00020,-0.01287,0.00473,0.00000,0.00000
674,1.4462,0.05914,0.00E+00,1.59E-01,4.17E-03,2.30E+00,1.33E+00,0.001749,0.017591,1.00020,-0.01109,0.00408,0.00000,0.00000
675,1.4461,0.05914,0.00E+00,1.57E-01,4.20E-03,2.30E+00,1.33E+00,0.001988,0.019361,1.00020,-0.00930,0.00344,0.00000,0.00000
676,1.4461,0.05899,0.00E+00,1.56E-01,4.22E-03,2.30E+00,1.33E+00,0.002193,0.021075,1.00020,-0.00748,0.00278,0.00000,0.00000
677,1.446,0.05868,0.00E+00,1.55E-01,4.25E-03,2.30E+00,1.33E+00,0.00246,0.022523,1.00020,-0.00565,0.00211,0.00000,0.00000
678,1.4459,0.05819,0.00E+00,1.53E-01,4.27E-03,2.30E+00,1.33E+00,0.002822,0.025446,1.00010,-0.00379,0.00142,0.00000,0.00000
679,1.4459,0.05748,0.00E+00,1.52E-01,4.29E-03,2.30E+00,1.33E+00,0.00318,0.026517,1.00010,-0.00190,0.00072,0.00000,0.00000
680,1.4458,0.0565,0.00E+00,1.50E-01,4.32E-03,2.30E+00,1.33E+00,0.003537,0.028035,1.00000,0.00000,0.00000,0.00000,0.00000
681,1.4458,0.05522,0.00E+00,1.49E-01,4.35E-03,2.30E+00,1.33E+00,0.003868,0.028705,0.99994,0.00193,-0.00074,0.00000,0.00000
682,1.4457,0.05361,0.00E+00,1.48E-01,4.38E-03,2.30E+00,1.33E+00,0.004211,0.029088,0.99987,0.00388,-0.00149,0.00000,0.00000
683,1.4456,0.05168,0.00E+00,1.46E-01,4.42E-03,2.30E+00,1.33E+00,0.004568,0.029036,0.99980,0.00584,-0.00227,0.00000,0.00000
684,1.4456,0.04941,0.00E+00,1.45E-01,4.46E-03,2.30E+00,1.33E+00,0.004923,0.028632,0.99973,0.00783,-0.00306,0.00000,0.00000
685,1.4455,0.04689,0.00E+00,1.44E-01,4.50E-03,2.30E+00,1.33E+00,0.005278,0.027784,0.99966,0.00984,-0.00387,0.00000,0.00000
686,1.4454,0.04416,0.00E+00,1.42E-01,4.55E-03,2.30E+00,1.33E+00,0.005602,0.026463,0.99959,0.01186,-0.00469,0.00000,0.00000
687,1.4454,0.04128,0.00E+00,1.41E-01,4.59E-03,2.30E+00,1.33E+00,0.005846,0.024735,0.99951,0.01389,-0.00553,0.00000,0.00000
688,1.4453,0.03834,0.00E+00,1.40E-01,4.65E-03,2.30E+00,1.33E+00,0.00606,0.022467,0.99943,0.01594,-0.00638,0.00000,0.00000
689,1.4452,0.03541,0.00E+00,1.38E-01,4.70E-03,2.30E+00,1.33E+00,0.006282,0.020802,0.99935,0.01800,-0.00724,0.00000,0.00000
690,1.4451,0.03254,0.00E+00,1.37E-01,4.76E-03,2.30E+00,1.33E+00,0.006521,0.019141,0.99926,0.02007,-0.00812,0.00000,0.00000
691,1.4451,0.02978,0.00E+00,1.36E-01,4.83E-03,2.30E+00,1.33E+00,0.006683,0.0175,0.99917,0.02216,-0.00900,0.00000,0.00000
692,1.445,0.02717,0.00E+00,1.35E-01,4.90E-03,2.30E+00,1.33E+00,0.006811,0.015861,0.99908,0.02425,-0.00989,0.00000,0.00000
693,1.4449,0.02473,0.00E+00,1.33E-01,4.99E-03,2.30E+00,1.33E+00,0.006922,0.014488,0.99899,0.02634,-0.01080,0.00000,0.00000
694,1.4449,0.02247,0.00E+00,1.32E-01,5.07E-03,2.30E+00,1.33E+00,0.006986,0.013264,0.99889,0.02845,-0.01171,0.00000,0.00000
695,1.4448,0.02039,0.00E+00,1.31E-01,5.15E-03,2.30E+00,1.33E+00,0.007037,0.012099,0.99878,0.03057,-0.01262,0.00000,0.00000
696,1.4447,0.0185,0.00E+00,1.30E-01,5.24E-03,2.30E+00,1.33E+00,0.007116,0.011258,0.99867,0.03269,-0.01354,0.00000,0.00000
697,1.4446,0.01678,0.00E+00,1.28E-01,5.35E-03,2.30E+00,1.33E+00,0.007243,0.010642,0.99855,0.03482,-0.01447,0.00000,0.00000
698,1.4445,0.01523,0.00E+00,1.27E-01,5.47E-03,2.30E+00,1.33E+00,0.007379,0.009969,0.99842,0.03696,-0.01540,0.00000,0.00000
699,1.4445,0.01384,0.00E+00,1.26E-01,5.59E-03,2.30E+00,1.33E+00,0.007491,0.009408,0.99828,0.03911,-0.01633,0.00000,0.00000
700,1.4444,0.01259,0.00E+00,1.25E-01,5.72E-03,2.30E+00,1.33E+00,0.007628,0.008961,0.99813,0.04126,-0.01726,0.00000,0.00000
701,1.4443,0.01147,0.00E+00,1.23E-01,5.86E-03,2.30E+00,1.33E+00,0.007825,0.008418,0.99796,0.04342,-0.01820,0.00000,0.00000
702,1.4442,0.01048,0.00E+00,1.22E-01,6.00E-03,2.30E+00,1.33E+00,0.008045,0.007913,0.99779,0.04559,-0.01913,0.00000,0.00000
703,1.4441,0.009594,0.00E+00,1.21E-01,6.15E-03,2.30E+00,1.33E+00,0.008258,0.007522,0.99761,0.04777,-0.02007,0.00000,0.00000
704,1.444,0.008804,0.00E+00,1.20E-01,6.30E-03,2.30E+00,1.33E+00,0.008437,0.00729,0.99742,0.04994,-0.02101,0.00000,0.00000
705,1.4438,0.008099,0.00E+00,1.19E-01,6.46E-03,2.30E+00,1.33E+00,0.008618,0.007062,0.99723,0.05213,-0.02194,0.00000,0.00000
706,1.4437,0.007465,0.00E+00,1.18E-01,6.63E-03,2.30E+00,1.33E+00,0.008832,0.006717,0.99703,0.05432,-0.02288,0.00000,0.00000
707,1.4436,0.006892,0.00E+00,1.17E-01,6.80E-03,2.30E+00,1.33E+00,0.009051,0.006451,0.99683,0.05651,-0.02382,0.00000,0.00000
708,1.4435,0.006371,0.00E+00,1.16E-01,6.99E-03,2.30E+00,1.33E+00,0.009341,0.006239,0.99663,0.05870,-0.02476,0.00000,0.00000
709,1.4433,0.005897,0.00E+00,1.14E-01,7.20E-03,2.30E+00,1.33E+00,0.009691,0.006056,0.99643,0.06090,-0.02571,0.00000,0.00000
710,1.4432,0.005461,0.00E+00,1.13E-01,7.42E-03,2.30E+00,1.33E+00,0.009965,0.005921,0.99623,0.06309,-0.02665,0.00000,0.00000
711,1.4431,0.00506,0.00E+00,1.12E-01,7.65E-03,2.30E+00,1.33E+00,0.010214,0.005815,0.99604,0.06529,-0.02760,0.00000,0.00000
712,1.4429,0.004691,0.00E+00,1.11E-01,7.89E-03,2.30E+00,1.33E+00,0.010574,0.005699,0.99585,0.06749,-0.02854,0.00000,0.00000
713,1.4428,0.004348,0.00E+00,1.10E-01,8.16E-03,2.30E+00,1.33E+00,0.010904,0.005584,0.99566,0.06968,-0.02948,0.00000,0.00000
714,1.4426,0.004029,0.00E+00,1.09E-01,8.45E-03,2.30E+00,1.33E+00,0.011111,0.005487,0.99546,0.07187,-0.03041,0.00000,0.00000
715,1.4425,0.003732,0.00E+00,1.08E-01,8.76E-03,2.30E+00,1.33E+00,0.011327,0.005419,0.99526,0.07405,-0.03132,0.00000,0.00000
716,1.4423,0.003456,0.00E+00,1.07E-01,9.11E-03,2.30E+00,1.33E+00,0.011637,0.00536,0.99505,0.07622,-0.03222,0.00000,0.00000
717,1.4422,0.003199,0.00E+00,1.06E-01,9.48E-03,2.30E+00,1.33E+00,0.01192,0.0053,0.99482,0.07838,-0.03310,0.00000,0.00000
718,1.442,0.00296,0.00E+00,1.05E-01,9.87E-03,2.30E+00,1.33E+00,0.012062,0.005238,0.99457,0.08053,-0.03395,0.00000,0.00000
719,1.4418,0.002736,0.00E+00,1.04E-01,1.03E-02,2.30E+00,1.33E+00,0.012183,0.005173,0.99431,0.08266,-0.03477,0.00000,0.00000
720,1.4416,0.002528,0.00E+00,1.02E-01,1.07E-02,2.30E+00,1.33E+00,0.012359,0.005098,0.99402,0.08477,-0.03556,0.00000,0.00000
721,1.4415,0.002334,0.00E+00,1.01E-01,1.12E-02,2.30E+00,1.33E+00,0.012607,0.005028,0.99371,0.08686,-0.03632,0.00000,0.00000
722,1.4413,0.002153,0.00E+00,1.00E-01,1.17E-02,2.30E+00,1.33E+00,0.012737,0.004973,0.99337,0.08894,-0.03704,0.00000,0.00000
723,1.4411,0.001985,0.00E+00,9.93E-02,1.22E-02,2.30E+00,1.33E+00,0.012797,0.00494,0.99301,0.09099,-0.03773,0.00000,0.00000
724,1.4409,0.001828,0.00E+00,9.83E-02,1.27E-02,2.30E+00,1.33E+00,0.012874,0.004915,0.99263,0.09302,-0.03840,0.00000,0.00000
725,1.4407,0.001683,0.00E+00,9.73E-02,1.32E-02,2.30E+00,1.33E+00,0.01294,0.004882,0.99223,0.09504,-0.03903,0.00000,0.00000
726,1.4405,0.001549,0.00E+00,9.63E-02,1.37E-02,2.30E+00,1.33E+00,0.013023,0.00484,0.99181,0.09704,-0.03964,0.00000,0.00000
727,1.4404,0.001424,0.00E+00,9.52E-02,1.43E-02,2.30E+00,1.33E+00,0.013095,0.004797,0.99137,0.09903,-0.04024,0.00000,0.00000
728,1.4402,0.001309,0.00E+00,9.42E-02,1.49E-02,2.30E+00,1.33E+00,0.013117,0.004756,0.99092,0.10100,-0.04081,0.00000,0.00000
729,1.44,0.001202,0.00E+00,9.32E-02,1.55E-02,2.30E+00,1.33E+00,0.01308,0.00472,0.99045,0.10295,-0.04136,0.00000,0.00000
730,1.4398,0.001103,0.00E+00,9.22E-02,1.62E-02,2.30E+00,1.33E+00,0.013,0.00469,0.98997,0.10490,-0.04190,0.00000,0.00000
731,1.4396,0.001012,0.00E+00,9.12E-02,1.70E-02,2.30E+00,1.33E+00,0.012879,0.004667,0.98948,0.10683,-0.04243,0.00000,0.00000
732,1.4394,0.000927,0.00E+00,9.02E-02,1.79E-02,2.30E+00,1.33E+00,0.012735,0.004658,0.98898,0.10874,-0.04294,0.00000,0.00000
733,1.4392,0.000849,0.00E+00,8.92E-02,1.89E-02,2.30E+00,1.33E+00,0.01257,0.004659,0.98846,0.11064,-0.04343,0.00000,0.00000
734,1.4391,0.000777,0.00E+00,8.83E-02,1.99E-02,2.30E+00,1.33E+00,0.012412,0.004661,0.98793,0.11253,-0.04391,0.00000,0.00000
735,1.4389,0.000711,0.00E+00,8.73E-02,2.10E-02,2.30E+00,1.33E+00,0.012302,0.004658,0.98739,0.11440,-0.04436,0.00000,0.00000
736,1.4387,0.000651,0.00E+00,8.63E-02,2.21E-02,2.30E+00,1.33E+00,0.012212,0.004649,0.98683,0.11625,-0.04479,0.00000,0.00000
737,1.4385,0.000595,0.00E+00,8.53E-02,2.31E-02,2.30E+00,1.33E+00,0.012129,0.004631,0.98625,0.11808,-0.04519,0.00000,0.00000
738,1.4384,0.000544,0.00E+00,8.44E-02,2.39E-02,2.30E+00,1.33E+00,0.012042,0.004597,0.98565,0.11990,-0.04556,0.00000,0.00000
739,1.4382,0.000497,0.00E+00,8.34E-02,2.47E-02,2.30E+00,1.33E+00,0.01194,0.00455,0.98504,0.12169,-0.04590,0.00000,0.00000
740,1.438,0.000454,0.00E+00,8.24E-02,2.53E-02,2.30E+00,1.33E+00,0.01181,0.004495,0.98440,0.12347,-0.04621,0.00000,0.00000
741,1.4379,0.000415,0.00E+00,8.16E-02,2.58E-02,2.30E+00,1.33E+00,0.011639,0.004454,0.98375,0.12522,-0.04648,0.00000,0.00000
742,1.4377,0.000379,0.00E+00,8.07E-02,2.62E-02,2.30E+00,1.33E+00,0.01143,0.004384,0.98307,0.12694,-0.04671,0.00000,0.00000
743,1.4376,0.000347,0.00E+00,7.99E-02,2.65E-02,2.30E+00,1.33E+00,0.011196,0.004263,0.98237,0.12865,-0.04691,0.00000,0.00000
744,1.4374,0.000318,0.00E+00,7.90E-02,2.67E-02,2.30E+00,1.33E+00,0.010955,0.004132,0.98164,0.13033,-0.04707,0.00000,0.00000
745,1.4373,0.000291,0.00E+00,7.82E-02,2.69E-02,2.30E+00,1.33E+00,0.010736,0.004046,0.98089,0.13198,-0.04718,0.00000,0.00000
746,1.4371,0.000267,0.00E+00,7.73E-02,2.70E-02,2.30E+00,1.33E+00,0.010504,0.003976,0.98011,0.13361,-0.04726,0.00000,0.00000
747,1.437,0.000245,0.00E+00,7.65E-02,2.71E-02,2.30E+00,1.33E+00,0.010258,0.00386,0.97929,0.13520,-0.04729,0.00000,0.00000
748,1.4368,0.000226,0.00E+00,7.56E-02,2.72E-02,2.30E+00,1.33E+00,0.010015,0.003731,0.97845,0.13677,-0.04728,0.00000,0.00000
749,1.4367,0.000208,0.00E+00,7.48E-02,2.73E-02,2.30E+00,1.33E+00,0.009813,0.003595,0.97758,0.13831,-0.04723,0.00000,0.00000
750,1.4366,0.000192,0.00E+00,7.39E-02,2.73E-02,2.30E+00,1.33E+00,0.009491,0.00346,0.97667,0.13982,-0.04713,0.00000,0.00000
751,1.4364,0.000179,0.00E+00,7.32E-02,2.74E-02,2.30E+00,1.33E+00,0.009211,0.003324,0.97572,0.14130,-0.04699,0.00000,0.00000
752,1.4363,0.000167,0.00E+00,7.25E-02,2.74E-02,2.30E+00,1.33E+00,0.009011,0.003187,0.97474,0.14274,-0.04680,0.00000,0.00000
